OrderNumber,OrderDate,Revenue
SO - 0007348,2020-10-05,12483.439999999999
SO - 0007349,2020-10-05,3169.77
SO - 0007350,2020-10-05,7995.779999999999
SO - 0007351,2020-10-05,6683.25
SO - 0007352,2020-10-05,11195.029999999997
SO - 0007353,2020-10-05,36662.4
SO - 0007354,2020-10-06,25574.57
SO - 0007355,2020-10-06,3304.44
SO - 0007356,2020-10-06,4124.52
SO - 0007357,2020-10-06,1879.35
SO - 0007358,2020-10-06,7039.69
SO - 0007359,2020-10-06,5168.715
SO - 0007360,2020-10-06,5131.530000000001
SO - 0007361,2020-10-06,341.7
SO - 0007362,2020-10-06,4385.15
SO - 0007363,2020-10-07,7139.52
SO - 0007364,2020-10-07,22236.63
SO - 0007365,2020-10-07,40188.60999999999
SO - 0007366,2020-10-07,4506.42
SO - 0007367,2020-10-07,4643.1
SO - 0007368,2020-10-07,43630.4
SO - 0007369,2020-10-07,20037.019999999997
SO - 0007370,2020-10-08,15436.800000000001
SO - 0007371,2020-10-08,2454.21
SO - 0007372,2020-10-08,4476.2699999999995
SO - 0007373,2020-10-08,38914.1025
SO - 0007374,2020-10-08,3200.59
SO - 0007375,2020-10-08,1489.41
SO - 0007376,2020-10-08,14741.34
SO - 0007377,2020-10-08,5050.962500000001
SO - 0007378,2020-10-08,5681.6
SO - 0007379,2020-10-08,7260.119999999998
SO - 0007380,2020-10-09,6172.710000000001
SO - 0007381,2020-10-09,1840.6575000000003
SO - 0007382,2020-10-09,18845.76
SO - 0007383,2020-10-09,7127.125
SO - 0007384,2020-10-09,4020.0
SO - 0007385,2020-10-09,14309.190000000002
SO - 0007386,2020-10-09,1121.58
SO - 0007387,2020-10-09,6378.4
SO - 0007388,2020-10-10,5970.37
SO - 0007389,2020-10-10,17704.08
SO - 0007390,2020-10-10,29153.04
SO - 0007391,2020-10-10,1691.9175
SO - 0007392,2020-10-10,2894.4
SO - 0007393,2020-10-10,4865.0375
SO - 0007394,2020-10-10,353.09
SO - 0007395,2020-10-10,7217.910000000001
SO - 0007396,2020-10-10,2622.38
SO - 0007397,2020-10-10,1803.4725
SO - 0007398,2020-10-10,1603.9799999999998
SO - 0007399,2020-10-10,14869.645
SO - 0007400,2020-10-10,21056.760000000002
SO - 0007401,2020-10-10,3173.1200000000003
SO - 0007402,2020-10-11,11891.159999999998
SO - 0007403,2020-10-11,6594.139999999999
SO - 0007404,2020-10-11,16918.17
SO - 0007405,2020-10-11,4544.610000000001
SO - 0007406,2020-10-11,6492.299999999999
SO - 0007407,2020-10-11,7179.72
SO - 0007408,2020-10-11,9973.619999999999
SO - 0007409,2020-10-12,28515.199999999997
SO - 0007410,2020-10-12,777.87
SO - 0007411,2020-10-12,5187.474999999999
SO - 0007412,2020-10-13,18636.719999999998
SO - 0007413,2020-10-13,353.09
SO - 0007414,2020-10-13,9563.580000000002
SO - 0007415,2020-10-13,5095.35
SO - 0007416,2020-10-13,11266.05
SO - 0007417,2020-10-13,10336.759999999998
SO - 0007418,2020-10-13,2883.3450000000003
SO - 0007419,2020-10-13,3441.12
SO - 0007420,2020-10-13,996.9599999999999
SO - 0007421,2020-10-13,21307.005
SO - 0007422,2020-10-13,12518.95
SO - 0007423,2020-10-14,2186.88
SO - 0007424,2020-10-14,5258.16
SO - 0007425,2020-10-14,1760.0900000000001
SO - 0007426,2020-10-14,9583.68
SO - 0007427,2020-10-14,29500.100000000002
SO - 0007428,2020-10-14,924.5999999999999
SO - 0007429,2020-10-15,7536.16
SO - 0007430,2020-10-15,2621.5425000000005
SO - 0007431,2020-10-15,774.52
SO - 0007432,2020-10-15,6801.839999999999
SO - 0007433,2020-10-15,687.4199999999998
SO - 0007434,2020-10-15,6013.92
SO - 0007435,2020-10-15,1034.9825
SO - 0007436,2020-10-15,3143.6399999999994
SO - 0007437,2020-10-15,21195.45
SO - 0007438,2020-10-15,22341.149999999998
SO - 0007439,2020-10-15,4845.4400000000005
SO - 0007440,2020-10-15,159.46
SO - 0007441,2020-10-15,14308.52
SO - 0007442,2020-10-16,3111.4799999999996
SO - 0007443,2020-10-16,2660.5699999999997
SO - 0007444,2020-10-16,7288.259999999999
SO - 0007445,2020-10-16,44758.68
SO - 0007446,2020-10-16,3971.7599999999998
SO - 0007447,2020-10-16,4691.5075
SO - 0007448,2020-10-16,8018.56
SO - 0007449,2020-10-17,7065.150000000001
SO - 0007450,2020-10-17,2122.56
SO - 0007451,2020-10-17,3967.7400000000002
SO - 0007452,2020-10-17,27802.319999999996
SO - 0007453,2020-10-18,3468.9249999999997
SO - 0007454,2020-10-18,10401.75
SO - 0007455,2020-10-18,836.1600000000001
SO - 0007456,2020-10-18,14031.14
SO - 0007457,2020-10-18,1881.3600000000001
SO - 0007458,2020-10-18,5449.78
SO - 0007459,2020-10-18,3690.3599999999997
SO - 0007460,2020-10-18,1821.0600000000002
SO - 0007461,2020-10-18,9926.384999999998
SO - 0007462,2020-10-18,8651.710000000001
SO - 0007463,2020-10-19,820.08
SO - 0007464,2020-10-19,5123.825
SO - 0007465,2020-10-19,7684.900000000001
SO - 0007466,2020-10-19,9889.199999999999
SO - 0007467,2020-10-19,3530.9
SO - 0007468,2020-10-19,2333.61
SO - 0007469,2020-10-20,9701.6
SO - 0007470,2020-10-20,12950.43
SO - 0007471,2020-10-20,985.4025
SO - 0007472,2020-10-20,12687.119999999999
SO - 0007473,2020-10-20,4939.24
SO - 0007474,2020-10-20,16937.600000000002
SO - 0007475,2020-10-20,5137.5599999999995
SO - 0007476,2020-10-21,6749.077499999999
SO - 0007477,2020-10-21,24847.620000000003
SO - 0007478,2020-10-21,1082.05
SO - 0007479,2020-10-21,19349.6
SO - 0007480,2020-10-21,6193.1449999999995
SO - 0007481,2020-10-21,3656.525
SO - 0007482,2020-10-21,15649.859999999999
SO - 0007483,2020-10-21,802.995
SO - 0007484,2020-10-21,1115.55
SO - 0007485,2020-10-21,6664.155000000001
SO - 0007486,2020-10-21,11310.4375
SO - 0007487,2020-10-21,1018.4
SO - 0007488,2020-10-22,6670.52
SO - 0007489,2020-10-22,8874.82
SO - 0007490,2020-10-22,15199.619999999999
SO - 0007491,2020-10-22,11577.6
SO - 0007492,2020-10-22,8497.275
SO - 0007493,2020-10-22,1998.9449999999997
SO - 0007494,2020-10-22,8986.375
SO - 0007495,2020-10-22,2961.4
SO - 0007496,2020-10-23,6811.052500000002
SO - 0007497,2020-10-23,20502.0
SO - 0007498,2020-10-23,6767.670000000001
SO - 0007499,2020-10-23,3827.0399999999995
SO - 0007500,2020-10-23,5515.775000000001
SO - 0007501,2020-10-23,7127.459999999999
SO - 0007502,2020-10-23,11380.619999999999
SO - 0007503,2020-10-23,2386.875
SO - 0007504,2020-10-23,13748.4
SO - 0007505,2020-10-23,6550.757500000001
SO - 0007506,2020-10-23,9662.069999999998
SO - 0007507,2020-10-24,2893.06
SO - 0007508,2020-10-24,3087.36
SO - 0007509,2020-10-24,3379.8149999999996
SO - 0007510,2020-10-24,6373.709999999999
SO - 0007511,2020-10-24,2940.6299999999997
SO - 0007512,2020-10-24,1061.28
SO - 0007513,2020-10-24,13555.44
SO - 0007514,2020-10-24,2015.36
SO - 0007515,2020-10-25,8465.449999999999
SO - 0007516,2020-10-25,24995.354999999996
SO - 0007517,2020-10-25,7375.025000000001
SO - 0007518,2020-10-25,1374.84
SO - 0007519,2020-10-25,1157.76
SO - 0007520,2020-10-25,14353.410000000002
SO - 0007521,2020-10-25,3997.8899999999994
SO - 0007522,2020-10-25,7375.025000000001
SO - 0007523,2020-10-25,1859.25
SO - 0007524,2020-10-25,5569.375
SO - 0007525,2020-10-25,6166.512500000001
SO - 0007526,2020-10-26,38821.14000000001
SO - 0007527,2020-10-26,1043.19
SO - 0007528,2020-10-26,15774.479999999998
SO - 0007529,2020-10-26,30735.915
SO - 0007530,2020-10-26,35231.28
SO - 0007531,2020-10-26,6916.41
SO - 0007532,2020-10-26,26925.96
SO - 0007533,2020-10-26,11384.640000000001
SO - 0007534,2020-10-26,1636.14
SO - 0007535,2020-10-27,1286.4
SO - 0007536,2020-10-27,1254.24
SO - 0007537,2020-10-27,1890.405
SO - 0007538,2020-10-27,14626.769999999999
SO - 0007539,2020-10-27,2057.57
SO - 0007540,2020-10-27,6492.299999999999
SO - 0007541,2020-10-27,2219.0400000000004
SO - 0007542,2020-10-27,10820.835000000001
SO - 0007543,2020-10-27,2685.3600000000006
SO - 0007544,2020-10-28,3792.87
SO - 0007545,2020-10-28,4933.21
SO - 0007546,2020-10-28,3322.5299999999997
SO - 0007547,2020-10-28,1680.36
SO - 0007548,2020-10-28,7567.650000000001
SO - 0007549,2020-10-28,776.53
SO - 0007550,2020-10-28,6247.08
SO - 0007551,2020-10-28,3325.88
SO - 0007552,2020-10-28,7612.539999999999
SO - 0007553,2020-10-29,6906.025
SO - 0007554,2020-10-29,15448.859999999999
SO - 0007555,2020-10-29,7688.25
SO - 0007556,2020-10-29,5521.9725
SO - 0007557,2020-10-29,10560.539999999999
SO - 0007558,2020-10-29,13386.6
SO - 0007559,2020-10-29,7895.279999999999
SO - 0007560,2020-10-29,5177.760000000001
SO - 0007561,2020-10-30,17465.559999999998
SO - 0007562,2020-10-30,32649.434999999998
SO - 0007563,2020-10-30,4883.630000000001
SO - 0007564,2020-10-30,1981.86
SO - 0007565,2020-10-30,2074.99
SO - 0007566,2020-10-30,18146.28
SO - 0007567,2020-10-30,2984.85
SO - 0007568,2020-10-30,3049.1699999999996
SO - 0007569,2020-10-30,2255.22
SO - 0007570,2020-10-30,7372.68
SO - 0007571,2020-10-30,4175.44
SO - 0007572,2020-10-30,905.5049999999999
SO - 0007573,2020-10-30,8397.612500000001
SO - 0007574,2020-10-30,20609.2
SO - 0007575,2020-10-31,2192.575
SO - 0007576,2020-10-31,2138.6400000000003
SO - 0007577,2020-10-31,960.6125000000001
SO - 0007578,2020-10-31,6469.5199999999995
SO - 0007579,2020-10-31,5168.714999999999
SO - 0007580,2020-10-31,3105.4500000000003
SO - 0007581,2020-10-31,898.47
SO - 0007582,2020-10-31,10618.830000000002
SO - 0007583,2020-10-31,6287.28
SO - 0007584,2020-10-31,7155.6
SO - 0007585,2020-10-31,5537.55
SO - 0007586,2020-10-31,7198.8150000000005
SO - 0007587,2020-11-01,4305.42
SO - 0007588,2020-11-01,6742.88
SO - 0007589,2020-11-01,422.1
SO - 0007590,2020-11-01,14378.2
SO - 0007591,2020-11-01,14689.08
SO - 0007592,2020-11-01,12713.92
SO - 0007593,2020-11-01,210.71500000000003
SO - 0007594,2020-11-01,268.0
SO - 0007595,2020-11-01,5890.640000000001
SO - 0007596,2020-11-01,5655.134999999999
SO - 0007597,2020-11-01,8379.02
SO - 0007598,2020-11-01,3093.3900000000003
SO - 0007599,2020-11-01,2012.01
SO - 0007600,2020-11-01,15518.875
SO - 0007601,2020-11-02,1597.28
SO - 0007602,2020-11-02,17249.149999999998
SO - 0007603,2020-11-02,23947.14
SO - 0007604,2020-11-02,6825.96
SO - 0007605,2020-11-02,12483.439999999999
SO - 0007606,2020-11-02,6346.240000000001
SO - 0007607,2020-11-03,16307.130000000001
SO - 0007608,2020-11-03,3768.08
SO - 0007609,2020-11-03,679.38
SO - 0007610,2020-11-03,842.86
SO - 0007611,2020-11-03,12188.974999999999
SO - 0007612,2020-11-03,3497.4
SO - 0007613,2020-11-03,857.6
SO - 0007614,2020-11-03,964.8000000000001
SO - 0007615,2020-11-04,301.5
SO - 0007616,2020-11-04,2050.2000000000003
SO - 0007617,2020-11-04,4660.5199999999995
SO - 0007618,2020-11-04,18041.76
SO - 0007619,2020-11-04,464.8125
SO - 0007620,2020-11-04,14919.56
SO - 0007621,2020-11-04,313.56
SO - 0007622,2020-11-05,2944.315
SO - 0007623,2020-11-05,15225.079999999998
SO - 0007624,2020-11-05,10988.1675
SO - 0007625,2020-11-05,13485.760000000002
SO - 0007626,2020-11-05,14966.962500000001
SO - 0007627,2020-11-05,5613.93
SO - 0007628,2020-11-05,789.2599999999999
SO - 0007629,2020-11-05,3647.145
SO - 0007630,2020-11-05,1549.04
SO - 0007631,2020-11-06,2902.4399999999996
SO - 0007632,2020-11-06,10932.39
SO - 0007633,2020-11-06,6683.25
SO - 0007634,2020-11-06,8249.04
SO - 0007635,2020-11-06,26333.68
SO - 0007636,2020-11-06,22236.63
SO - 0007637,2020-11-06,1782.1999999999998
SO - 0007638,2020-11-07,5123.825
SO - 0007639,2020-11-07,9345.83
SO - 0007640,2020-11-07,4293.36
SO - 0007641,2020-11-07,743.7
SO - 0007642,2020-11-07,2945.32
SO - 0007643,2020-11-08,1685.7200000000003
SO - 0007644,2020-11-08,12590.640000000001
SO - 0007645,2020-11-08,3570.765
SO - 0007646,2020-11-08,11658.0
SO - 0007647,2020-11-08,5022.99
SO - 0007648,2020-11-08,4175.44
SO - 0007649,2020-11-08,6737.1849999999995
SO - 0007650,2020-11-08,23577.3
SO - 0007651,2020-11-09,1088.0800000000002
SO - 0007652,2020-11-09,7217.910000000001
SO - 0007653,2020-11-09,3376.8
SO - 0007654,2020-11-09,3648.82
SO - 0007655,2020-11-09,6816.914999999999
SO - 0007656,2020-11-09,1884.04
SO - 0007657,2020-11-09,13796.640000000001
SO - 0007658,2020-11-09,6543.22
SO - 0007659,2020-11-09,7061.8
SO - 0007660,2020-11-10,11100.56
SO - 0007661,2020-11-10,37234.58
SO - 0007662,2020-11-10,21997.439999999995
SO - 0007663,2020-11-10,3173.1200000000003
SO - 0007664,2020-11-10,859.275
SO - 0007665,2020-11-10,36280.5
SO - 0007666,2020-11-10,4196.879999999999
SO - 0007667,2020-11-10,17631.05
SO - 0007668,2020-11-11,22570.289999999997
SO - 0007669,2020-11-11,6139.209999999999
SO - 0007670,2020-11-11,40736.0
SO - 0007671,2020-11-11,12157.15
SO - 0007672,2020-11-11,29840.9625
SO - 0007673,2020-11-11,1375.8450000000003
SO - 0007674,2020-11-11,9593.73
SO - 0007675,2020-11-12,2038.1399999999999
SO - 0007676,2020-11-12,11266.05
SO - 0007677,2020-11-12,4617.1375
SO - 0007678,2020-11-12,7128.799999999999
SO - 0007679,2020-11-12,34966.295000000006
SO - 0007680,2020-11-12,13341.04
SO - 0007681,2020-11-12,15736.960000000001
SO - 0007682,2020-11-12,12574.56
SO - 0007683,2020-11-12,4116.4800000000005
SO - 0007684,2020-11-12,961.115
SO - 0007685,2020-11-12,8198.12
SO - 0007686,2020-11-13,7486.580000000001
SO - 0007687,2020-11-13,2921.5349999999994
SO - 0007688,2020-11-13,10120.35
SO - 0007689,2020-11-13,2669.2800000000007
SO - 0007690,2020-11-13,5448.44
SO - 0007691,2020-11-13,16851.84
SO - 0007692,2020-11-13,2787.2000000000003
SO - 0007693,2020-11-14,7485.24
SO - 0007694,2020-11-14,6964.650000000001
SO - 0007695,2020-11-14,17030.73
SO - 0007696,2020-11-14,6759.63
SO - 0007697,2020-11-14,11105.92
SO - 0007698,2020-11-14,1003.9950000000001
SO - 0007699,2020-11-14,968.15
SO - 0007700,2020-11-14,4850.129999999999
SO - 0007701,2020-11-14,7790.759999999998
SO - 0007702,2020-11-14,11133.725
SO - 0007703,2020-11-14,14279.04
SO - 0007704,2020-11-15,3583.495
SO - 0007705,2020-11-15,1503.48
SO - 0007706,2020-11-15,4796.865
SO - 0007707,2020-11-15,4116.4800000000005
SO - 0007708,2020-11-15,32574.059999999998
SO - 0007709,2020-11-15,159.125
SO - 0007710,2020-11-15,9219.2
SO - 0007711,2020-11-16,5548.2699999999995
SO - 0007712,2020-11-16,8882.189999999999
SO - 0007713,2020-11-16,3551.6699999999996
SO - 0007714,2020-11-16,25797.345
SO - 0007715,2020-11-16,17739.255
SO - 0007716,2020-11-16,4499.385
SO - 0007717,2020-11-16,2814.0
SO - 0007718,2020-11-16,11859.0
SO - 0007719,2020-11-16,3642.1200000000003
SO - 0007720,2020-11-16,814.72
SO - 0007721,2020-11-16,12506.22
SO - 0007722,2020-11-16,159.45999999999998
SO - 0007723,2020-11-16,5422.98
SO - 0007724,2020-11-16,888.42
SO - 0007725,2020-11-16,10807.77
SO - 0007726,2020-11-17,3725.2000000000003
SO - 0007727,2020-11-17,3580.4800000000005
SO - 0007728,2020-11-17,5143.925
SO - 0007729,2020-11-17,3437.1
SO - 0007730,2020-11-17,23805.1
SO - 0007731,2020-11-17,7230.639999999999
SO - 0007732,2020-11-17,660.62
SO - 0007733,2020-11-17,12144.42
SO - 0007734,2020-11-17,12667.690000000002
SO - 0007735,2020-11-17,7128.799999999999
SO - 0007736,2020-11-17,1902.13
SO - 0007737,2020-11-17,17688.0
SO - 0007738,2020-11-17,2256.56
SO - 0007739,2020-11-17,1629.44
SO - 0007740,2020-11-18,827.4499999999999
SO - 0007741,2020-11-18,24327.029999999995
SO - 0007742,2020-11-18,5590.1449999999995
SO - 0007743,2020-11-18,11753.14
SO - 0007744,2020-11-18,30552.0
SO - 0007745,2020-11-18,578.8800000000001
SO - 0007746,2020-11-18,5279.264999999999
SO - 0007747,2020-11-19,8755.56
SO - 0007748,2020-11-19,1025.1
SO - 0007749,2020-11-19,632.145
SO - 0007750,2020-11-19,17559.359999999997
SO - 0007751,2020-11-19,1731.28
SO - 0007752,2020-11-19,818.07
SO - 0007753,2020-11-19,530.64
SO - 0007754,2020-11-19,20399.49
SO - 0007755,2020-11-20,3437.1
SO - 0007756,2020-11-20,2673.2999999999997
SO - 0007757,2020-11-20,21627.600000000002
SO - 0007758,2020-11-20,2934.265
SO - 0007759,2020-11-20,1183.8899999999999
SO - 0007760,2020-11-20,4933.21
SO - 0007761,2020-11-20,14664.96
SO - 0007762,2020-11-21,1822.4
SO - 0007763,2020-11-21,45369.719999999994
SO - 0007764,2020-11-21,2049.53
SO - 0007765,2020-11-21,8031.960000000001
SO - 0007766,2020-11-21,8428.6
SO - 0007767,2020-11-21,10225.875
SO - 0007768,2020-11-21,1940.3200000000002
SO - 0007769,2020-11-21,35681.520000000004
SO - 0007770,2020-11-21,17221.68
SO - 0007771,2020-11-21,10225.875
SO - 0007772,2020-11-21,842.8600000000001
SO - 0007773,2020-11-21,5125.5
SO - 0007774,2020-11-21,11547.45
SO - 0007775,2020-11-22,21959.92
SO - 0007776,2020-11-22,892.44
SO - 0007777,2020-11-22,3207.96
SO - 0007778,2020-11-22,17905.079999999998
SO - 0007779,2020-11-22,2347.68
SO - 0007780,2020-11-22,20228.64
SO - 0007781,2020-11-23,8713.35
SO - 0007782,2020-11-23,34968.64
SO - 0007783,2020-11-23,6042.06
SO - 0007784,2020-11-23,2057.57
SO - 0007785,2020-11-23,4556.0
SO - 0007786,2020-11-23,5002.89
SO - 0007787,2020-11-23,5728.5
SO - 0007788,2020-11-23,9133.775
SO - 0007789,2020-11-23,1157.76
SO - 0007790,2020-11-23,5652.12
SO - 0007791,2020-11-23,6470.19
SO - 0007792,2020-11-24,2725.56
SO - 0007793,2020-11-24,10114.320000000002
SO - 0007794,2020-11-24,1981.86
SO - 0007795,2020-11-24,3979.7999999999997
SO - 0007796,2020-11-24,12118.96
SO - 0007797,2020-11-24,21418.56
SO - 0007798,2020-11-24,651.24
SO - 0007799,2020-11-24,3086.3550000000005
SO - 0007800,2020-11-24,5769.8725
SO - 0007801,2020-11-24,1603.98
SO - 0007802,2020-11-24,7067.159999999999
SO - 0007803,2020-11-25,5813.255
SO - 0007804,2020-11-25,1603.98
SO - 0007805,2020-11-25,7599.8099999999995
SO - 0007806,2020-11-25,3827.0399999999995
SO - 0007807,2020-11-25,6536.52
SO - 0007808,2020-11-25,3148.33
SO - 0007809,2020-11-25,21493.600000000002
SO - 0007810,2020-11-25,34982.03999999999
SO - 0007811,2020-11-25,18382.12
SO - 0007812,2020-11-26,934.65
SO - 0007813,2020-11-26,36891.54
SO - 0007814,2020-11-26,46902.68
SO - 0007815,2020-11-26,289.44
SO - 0007816,2020-11-26,8634.96
SO - 0007817,2020-11-26,161.135
SO - 0007818,2020-11-26,8249.04
SO - 0007819,2020-11-27,2113.18
SO - 0007820,2020-11-28,5569.375
SO - 0007821,2020-11-28,4506.42
SO - 0007822,2020-11-28,385.92
SO - 0007823,2020-11-28,884.4000000000001
SO - 0007824,2020-11-28,1503.48
SO - 0007825,2020-11-28,4660.5199999999995
SO - 0007826,2020-11-28,5035.05
SO - 0007827,2020-11-28,1239.5
SO - 0007828,2020-11-29,14750.05
SO - 0007829,2020-11-29,2293.0750000000003
SO - 0007830,2020-11-29,31002.240000000005
SO - 0007831,2020-11-29,1629.44
SO - 0007832,2020-11-29,6078.24
SO - 0007833,2020-11-29,394.62999999999994
SO - 0007834,2020-11-29,9943.470000000001
SO - 0007835,2020-11-29,19909.719999999998
SO - 0007836,2020-11-29,9328.409999999998
SO - 0007837,2020-11-29,16930.899999999998
SO - 0007838,2020-11-29,5552.96
SO - 0007839,2020-11-30,7523.429999999999
SO - 0007840,2020-11-30,15008.0
SO - 0007841,2020-11-30,3628.0499999999997
SO - 0007842,2020-11-30,3751.9999999999995
SO - 0007843,2020-11-30,904.835
SO - 0007844,2020-11-30,2249.6925
SO - 0007845,2020-11-30,21011.2
SO - 0007846,2020-11-30,150.08
SO - 0007847,2020-11-30,6034.0199999999995
SO - 0007848,2020-11-30,8115.375
SO - 0007849,2020-12-01,28359.760000000002
SO - 0007850,2020-12-01,6222.960000000001
SO - 0007851,2020-12-01,5689.304999999999
SO - 0007852,2020-12-01,1858.58
SO - 0007853,2020-12-02,2444.16
SO - 0007854,2020-12-02,2959.725
SO - 0007855,2020-12-02,3544.9700000000003
SO - 0007856,2020-12-02,5065.200000000001
SO - 0007857,2020-12-02,8354.230000000001
SO - 0007858,2020-12-02,8676.5
SO - 0007859,2020-12-02,7362.630000000001
SO - 0007860,2020-12-02,3160.7250000000004
SO - 0007861,2020-12-02,11713.275000000001
SO - 0007862,2020-12-02,5788.8
SO - 0007863,2020-12-02,12320.630000000001
SO - 0007864,2020-12-02,6606.535
SO - 0007865,2020-12-03,13024.800000000001
SO - 0007866,2020-12-03,22761.239999999998
SO - 0007867,2020-12-03,4908.42
SO - 0007868,2020-12-03,3935.4125000000004
SO - 0007869,2020-12-03,6488.28
SO - 0007870,2020-12-04,515.565
SO - 0007871,2020-12-04,5081.28
SO - 0007872,2020-12-04,10957.18
SO - 0007873,2020-12-05,21874.16
SO - 0007874,2020-12-05,13646.56
SO - 0007875,2020-12-05,1809.67
SO - 0007876,2020-12-05,11758.5
SO - 0007877,2020-12-05,11870.724999999999
SO - 0007878,2020-12-05,16059.9
SO - 0007879,2020-12-05,18999.524999999998
SO - 0007880,2020-12-05,7199.820000000001
SO - 0007881,2020-12-05,1107.5100000000002
SO - 0007882,2020-12-05,2514.5099999999998
SO - 0007883,2020-12-05,28657.24
SO - 0007884,2020-12-06,34905.66
SO - 0007885,2020-12-06,7337.84
SO - 0007886,2020-12-06,387.26
SO - 0007887,2020-12-06,13882.4
SO - 0007888,2020-12-06,17830.2075
SO - 0007889,2020-12-06,28290.08
SO - 0007890,2020-12-06,2495.08
SO - 0007891,2020-12-06,1537.6499999999999
SO - 0007892,2020-12-06,2603.285
SO - 0007893,2020-12-07,9551.52
SO - 0007894,2020-12-07,1913.5199999999998
SO - 0007895,2020-12-07,24283.48
SO - 0007896,2020-12-07,16708.460000000003
SO - 0007897,2020-12-07,8279.86
SO - 0007898,2020-12-07,992.9399999999999
SO - 0007899,2020-12-07,39434.6925
SO - 0007900,2020-12-07,10009.800000000001
SO - 0007901,2020-12-08,6606.869999999999
SO - 0007902,2020-12-08,33388.11
SO - 0007903,2020-12-08,17152.0
SO - 0007904,2020-12-08,534.66
SO - 0007905,2020-12-08,12831.84
SO - 0007906,2020-12-08,27535.325
SO - 0007907,2020-12-08,18257.835
SO - 0007908,2020-12-08,1239.5
SO - 0007909,2020-12-08,1381.2049999999997
SO - 0007910,2020-12-09,3214.325
SO - 0007911,2020-12-09,40478.72
SO - 0007912,2020-12-09,13251.93
SO - 0007913,2020-12-09,24597.8775
SO - 0007914,2020-12-09,6492.299999999999
SO - 0007915,2020-12-09,3323.2000000000003
SO - 0007916,2020-12-09,488.43000000000006
SO - 0007917,2020-12-09,25248.615
SO - 0007918,2020-12-09,3892.0300000000007
SO - 0007919,2020-12-09,1934.9599999999998
SO - 0007920,2020-12-09,2170.8
SO - 0007921,2020-12-09,33578.05500000001
SO - 0007922,2020-12-09,970.83
SO - 0007923,2020-12-10,4988.9875
SO - 0007924,2020-12-10,2036.8
SO - 0007925,2020-12-10,7932.8
SO - 0007926,2020-12-10,1161.7800000000002
SO - 0007927,2020-12-10,30648.480000000007
